observable,z,n,partition_seed,fold
charge_radius,48,55,2,3
charge_radius,48,56,2,3
charge_radius,48,57,2,3
charge_radius,48,58,2,2
charge_radius,48,59,2,4
charge_radius,48,60,2,3
charge_radius,48,61,2,2
charge_radius,48,62,2,2
charge_radius,48,63,2,0
charge_radius,48,64,2,2
charge_radius,48,65,2,3
charge_radius,48,66,2,3
charge_radius,48,67,2,4
charge_radius,48,68,2,1
charge_radius,48,69,2,0
charge_radius,48,70,2,3
charge_radius,48,72,2,0
charge_radius,49,55,2,2
charge_radius,49,56,2,3
charge_radius,49,57,2,3
charge_radius,49,58,2,1
charge_radius,49,59,2,1
charge_radius,49,60,2,2
charge_radius,49,61,2,3
charge_radius,49,62,2,3
charge_radius,49,63,2,0
charge_radius,49,64,2,1
charge_radius,49,65,2,1
charge_radius,49,66,2,4
charge_radius,49,67,2,0
charge_radius,49,68,2,1
charge_radius,49,69,2,3
charge_radius,49,70,2,1
charge_radius,49,71,2,2
charge_radius,49,72,2,2
charge_radius,49,73,2,2
charge_radius,49,74,2,0
charge_radius,49,75,2,4
charge_radius,49,76,2,2
charge_radius,49,77,2,3
charge_radius,49,78,2,4
charge_radius,50,58,2,2
charge_radius,50,59,2,3
charge_radius,50,60,2,4
charge_radius,50,61,2,3
charge_radius,50,62,2,1
charge_radius,50,63,2,0
charge_radius,50,64,2,3
charge_radius,50,65,2,3
charge_radius,50,66,2,2
charge_radius,50,67,2,0
charge_radius,50,68,2,1
charge_radius,50,69,2,1
charge_radius,50,70,2,1
charge_radius,50,71,2,3
charge_radius,50,72,2,2
charge_radius,50,73,2,0
charge_radius,50,74,2,4
charge_radius,50,75,2,0
charge_radius,50,76,2,0
charge_radius,50,77,2,4
charge_radius,50,78,2,3
charge_radius,50,79,2,1
charge_radius,50,80,2,0
charge_radius,50,81,2,4
charge_radius,50,82,2,4
charge_radius,51,70,2,4
charge_radius,51,72,2,4
charge_radius,52,64,2,1
charge_radius,52,66,2,0
charge_radius,52,68,2,2
charge_radius,52,70,2,0
charge_radius,52,71,2,2
charge_radius,52,72,2,3
charge_radius,52,73,2,1
charge_radius,52,74,2,0
charge_radius,52,76,2,1
charge_radius,52,78,2,4
charge_radius,52,80,2,3
charge_radius,52,82,2,1
charge_radius,52,84,2,3
charge_radius,53,74,2,1
charge_radius,54,62,2,3
charge_radius,54,64,2,1
charge_radius,54,66,2,2
charge_radius,54,68,2,1
charge_radius,54,70,2,1
charge_radius,54,72,2,2
charge_radius,54,73,2,2
charge_radius,54,74,2,4
charge_radius,54,75,2,3
charge_radius,54,76,2,3
charge_radius,54,77,2,4
charge_radius,54,78,2,2
charge_radius,54,79,2,2
charge_radius,54,80,2,2
charge_radius,54,82,2,0
charge_radius,54,83,2,1
charge_radius,54,84,2,3
charge_radius,54,85,2,3
charge_radius,54,86,2,4
charge_radius,54,87,2,4
charge_radius,54,88,2,4
charge_radius,54,89,2,3
charge_radius,54,90,2,2
charge_radius,54,92,2,4
charge_radius,55,63,2,1
charge_radius,55,64,2,4
charge_radius,55,65,2,4
charge_radius,55,66,2,3
charge_radius,55,67,2,2
charge_radius,55,68,2,0
charge_radius,55,69,2,0
charge_radius,55,70,2,0
charge_radius,55,71,2,2
charge_radius,55,72,2,1
charge_radius,55,73,2,1
charge_radius,55,74,2,1
charge_radius,55,75,2,2
charge_radius,55,76,2,2
charge_radius,55,77,2,0
charge_radius,55,78,2,3
charge_radius,55,79,2,2
charge_radius,55,80,2,0
charge_radius,55,81,2,3
charge_radius,55,82,2,0
charge_radius,55,83,2,4
charge_radius,55,84,2,2
charge_radius,55,85,2,0
charge_radius,55,86,2,2
charge_radius,55,87,2,3
charge_radius,55,88,2,3
charge_radius,55,89,2,0
charge_radius,55,90,2,4
charge_radius,55,91,2,2
charge_radius,56,64,2,0
charge_radius,56,65,2,3
charge_radius,56,66,2,1
charge_radius,56,67,2,0
charge_radius,56,68,2,1
charge_radius,56,69,2,1
charge_radius,56,70,2,1
charge_radius,56,71,2,4
charge_radius,56,72,2,0
charge_radius,56,73,2,3
charge_radius,56,74,2,4
charge_radius,56,75,2,4
charge_radius,56,76,2,4
charge_radius,56,77,2,1
charge_radius,56,78,2,3
charge_radius,56,79,2,1
charge_radius,56,80,2,3
charge_radius,56,81,2,0
charge_radius,56,82,2,1
charge_radius,56,83,2,3
charge_radius,56,84,2,0
charge_radius,56,85,2,3
charge_radius,56,86,2,2
charge_radius,56,87,2,1
charge_radius,56,88,2,2
charge_radius,56,89,2,0
charge_radius,56,90,2,3
charge_radius,56,92,2,3
charge_radius,57,78,2,3
charge_radius,57,80,2,1
charge_radius,57,81,2,4
charge_radius,57,82,2,2
charge_radius,58,78,2,1
charge_radius,58,80,2,1
charge_radius,58,82,2,3
charge_radius,58,84,2,0
charge_radius,58,86,2,3
charge_radius,58,88,2,1
charge_radius,58,90,2,0
charge_radius,59,82,2,4
charge_radius,60,72,2,4
charge_radius,60,74,2,3
charge_radius,60,75,2,0
charge_radius,60,76,2,1
charge_radius,60,77,2,1
charge_radius,60,78,2,1
charge_radius,60,79,2,2
charge_radius,60,80,2,0
charge_radius,60,81,2,4
charge_radius,60,82,2,0
charge_radius,60,83,2,2
charge_radius,60,84,2,0
charge_radius,60,85,2,4
charge_radius,60,86,2,0
charge_radius,60,88,2,3
charge_radius,60,90,2,3
charge_radius,62,76,2,4
charge_radius,62,77,2,1
charge_radius,62,78,2,0
charge_radius,62,79,2,1
charge_radius,62,80,2,4
charge_radius,62,81,2,0
charge_radius,62,82,2,1
charge_radius,62,83,2,0
charge_radius,62,84,2,1
charge_radius,62,85,2,1
charge_radius,62,86,2,2
charge_radius,62,87,2,4
charge_radius,62,88,2,2
charge_radius,62,89,2,2
charge_radius,62,90,2,1
charge_radius,62,91,2,1
charge_radius,62,92,2,4
charge_radius,63,74,2,2
charge_radius,63,75,2,1
charge_radius,63,76,2,3
charge_radius,63,77,2,1
charge_radius,63,78,2,0
charge_radius,63,79,2,2
charge_radius,63,80,2,1
charge_radius,63,81,2,4
charge_radius,63,82,2,2
charge_radius,63,83,2,2
charge_radius,63,84,2,4
charge_radius,63,85,2,4
charge_radius,63,86,2,2
charge_radius,63,87,2,2
charge_radius,63,88,2,0
charge_radius,63,89,2,4
charge_radius,63,90,2,4
charge_radius,63,91,2,2
charge_radius,63,92,2,4
charge_radius,63,93,2,2
charge_radius,63,94,2,4
charge_radius,63,95,2,0
charge_radius,63,96,2,2
charge_radius,64,81,2,2
charge_radius,64,82,2,4
charge_radius,64,84,2,2
charge_radius,64,86,2,4
charge_radius,64,88,2,3
charge_radius,64,90,2,3
charge_radius,64,91,2,0
charge_radius,64,92,2,3
charge_radius,64,93,2,4
charge_radius,64,94,2,2
charge_radius,64,96,2,3
charge_radius,65,82,2,3
charge_radius,65,83,2,2
charge_radius,65,84,2,2
charge_radius,65,85,2,2
charge_radius,65,86,2,1
charge_radius,65,87,2,4
charge_radius,65,88,2,3
charge_radius,65,89,2,0
charge_radius,65,90,2,4
charge_radius,65,92,2,1
charge_radius,65,94,2,1
charge_radius,66,80,2,2
charge_radius,66,82,2,0
charge_radius,66,83,2,0
charge_radius,66,84,2,2
charge_radius,66,85,2,3
charge_radius,66,86,2,3
charge_radius,66,87,2,0
charge_radius,66,88,2,0
charge_radius,66,89,2,1
charge_radius,66,90,2,1
charge_radius,66,91,2,2
charge_radius,66,92,2,3
charge_radius,66,93,2,1
charge_radius,66,94,2,2
charge_radius,66,95,2,1
charge_radius,66,96,2,4
charge_radius,66,97,2,4
charge_radius,66,98,2,2
charge_radius,67,84,2,1
charge_radius,67,85,2,3
charge_radius,67,86,2,0
charge_radius,67,87,2,3
charge_radius,67,88,2,4
charge_radius,67,89,2,1
charge_radius,67,90,2,2
charge_radius,67,91,2,2
charge_radius,67,92,2,4
charge_radius,67,93,2,4
charge_radius,67,94,2,1
charge_radius,67,95,2,0
charge_radius,67,96,2,0
charge_radius,67,98,2,1
charge_radius,68,82,2,1
charge_radius,68,84,2,4
charge_radius,68,86,2,2
charge_radius,68,88,2,3
charge_radius,68,90,2,3
charge_radius,68,92,2,2
charge_radius,68,94,2,4
charge_radius,68,96,2,1
charge_radius,68,98,2,2
charge_radius,68,99,2,1
charge_radius,68,100,2,3
charge_radius,68,102,2,4
charge_radius,69,84,2,2
charge_radius,69,85,2,0
charge_radius,69,87,2,0
charge_radius,69,88,2,2
charge_radius,69,89,2,3
charge_radius,69,90,2,4
charge_radius,69,91,2,4
charge_radius,69,92,2,2
charge_radius,69,93,2,4
charge_radius,69,94,2,2
charge_radius,69,95,2,1
charge_radius,69,96,2,2
charge_radius,69,97,2,2
charge_radius,69,98,2,0
charge_radius,69,99,2,4
charge_radius,69,100,2,0
charge_radius,69,101,2,1
charge_radius,69,102,2,3
charge_radius,69,103,2,4
charge_radius,70,82,2,2
charge_radius,70,84,2,2
charge_radius,70,85,2,0
charge_radius,70,86,2,3
charge_radius,70,87,2,3
charge_radius,70,88,2,0
charge_radius,70,89,2,1
charge_radius,70,90,2,2
charge_radius,70,91,2,3
charge_radius,70,92,2,4
charge_radius,70,93,2,4
charge_radius,70,94,2,3
charge_radius,70,95,2,4
charge_radius,70,96,2,4
charge_radius,70,97,2,1
charge_radius,70,98,2,4
charge_radius,70,99,2,0
charge_radius,70,100,2,4
charge_radius,70,101,2,0
charge_radius,70,102,2,3
charge_radius,70,103,2,1
charge_radius,70,104,2,1
charge_radius,70,105,2,0
charge_radius,70,106,2,0
charge_radius,71,90,2,0
charge_radius,71,91,2,2
charge_radius,71,92,2,0
charge_radius,71,93,2,0
charge_radius,71,94,2,3
charge_radius,71,95,2,4
charge_radius,71,96,2,3
charge_radius,71,97,2,2
charge_radius,71,98,2,4
charge_radius,71,99,2,1
charge_radius,71,100,2,4
charge_radius,71,101,2,1
charge_radius,71,102,2,0
charge_radius,71,103,2,1
charge_radius,71,104,2,3
charge_radius,71,105,2,0
charge_radius,71,106,2,1
charge_radius,71,107,2,1
charge_radius,71,108,2,2
charge_radius,72,98,2,0
charge_radius,72,99,2,4
charge_radius,72,100,2,2
charge_radius,72,101,2,3
charge_radius,72,102,2,4
charge_radius,72,103,2,3
charge_radius,72,104,2,3
charge_radius,72,105,2,3
charge_radius,72,106,2,2
charge_radius,72,107,2,0
charge_radius,72,108,2,4
charge_radius,72,110,2,2
charge_radius,73,108,2,0
charge_radius,74,106,2,0
charge_radius,74,108,2,0
charge_radius,74,109,2,3
charge_radius,74,110,2,2
charge_radius,74,112,2,4
charge_radius,75,110,2,0
charge_radius,75,112,2,3
charge_radius,76,108,2,1
charge_radius,76,110,2,2
charge_radius,76,111,2,2
charge_radius,76,112,2,1
charge_radius,76,113,2,0
charge_radius,76,114,2,0
charge_radius,76,116,2,2
charge_radius,77,105,2,2
charge_radius,77,106,2,0
charge_radius,77,107,2,4
charge_radius,77,108,2,4
charge_radius,77,109,2,4
charge_radius,77,110,2,0
charge_radius,77,111,2,4
charge_radius,77,112,2,2
charge_radius,77,114,2,1
charge_radius,77,116,2,2
charge_radius,78,100,2,4
charge_radius,78,101,2,1
charge_radius,78,102,2,4
charge_radius,78,103,2,0
charge_radius,78,104,2,1
charge_radius,78,105,2,3
charge_radius,78,106,2,4
charge_radius,78,107,2,2
charge_radius,78,108,2,0
charge_radius,78,109,2,1
charge_radius,78,110,2,2
charge_radius,78,111,2,1
charge_radius,78,112,2,3
charge_radius,78,113,2,3
charge_radius,78,114,2,1
charge_radius,78,115,2,4
charge_radius,78,116,2,1
charge_radius,78,117,2,3
charge_radius,78,118,2,3
charge_radius,78,120,2,4
charge_radius,79,104,2,3
charge_radius,79,105,2,1
charge_radius,79,106,2,3
charge_radius,79,107,2,1
charge_radius,79,108,2,4
charge_radius,79,109,2,4
charge_radius,79,110,2,1
charge_radius,79,111,2,1
charge_radius,79,112,2,2
charge_radius,79,113,2,0
charge_radius,79,114,2,3
charge_radius,79,115,2,3
charge_radius,79,116,2,1
charge_radius,79,117,2,3
charge_radius,79,118,2,4
charge_radius,79,119,2,1
charge_radius,79,120,2,1
charge_radius,80,101,2,3
charge_radius,80,102,2,0
charge_radius,80,103,2,0
charge_radius,80,104,2,0
charge_radius,80,105,2,1
charge_radius,80,106,2,4
charge_radius,80,107,2,2
charge_radius,80,108,2,1
charge_radius,80,109,2,3
charge_radius,80,110,2,3
charge_radius,80,111,2,3
charge_radius,80,112,2,4
charge_radius,80,113,2,0
charge_radius,80,114,2,1
charge_radius,80,115,2,0
charge_radius,80,116,2,1
charge_radius,80,117,2,4
charge_radius,80,118,2,1
charge_radius,80,119,2,3
charge_radius,80,120,2,4
charge_radius,80,121,2,1
charge_radius,80,122,2,0
charge_radius,80,123,2,4
charge_radius,80,124,2,2
charge_radius,80,125,2,0
charge_radius,80,126,2,2
charge_radius,81,107,2,2
charge_radius,81,109,2,1
charge_radius,81,110,2,4
charge_radius,81,111,2,0
charge_radius,81,112,2,2
charge_radius,81,113,2,2
charge_radius,81,114,2,0
charge_radius,81,115,2,4
charge_radius,81,116,2,1
charge_radius,81,117,2,3
charge_radius,81,118,2,3
charge_radius,81,119,2,2
charge_radius,81,120,2,4
charge_radius,81,121,2,4
charge_radius,81,122,2,3
charge_radius,81,123,2,1
charge_radius,81,124,2,3
charge_radius,81,126,2,0
charge_radius,81,127,2,4
charge_radius,82,100,2,0
charge_radius,82,101,2,4
charge_radius,82,102,2,3
charge_radius,82,103,2,3
charge_radius,82,104,2,4
charge_radius,82,105,2,1
charge_radius,82,106,2,2
charge_radius,82,107,2,0
charge_radius,82,108,2,4
charge_radius,82,109,2,0
charge_radius,82,110,2,3
charge_radius,82,111,2,0
charge_radius,82,112,2,2
charge_radius,82,113,2,1
charge_radius,82,114,2,0
charge_radius,82,115,2,0
charge_radius,82,116,2,2
charge_radius,82,117,2,2
charge_radius,82,118,2,0
charge_radius,82,119,2,1
charge_radius,82,120,2,4
charge_radius,82,121,2,4
charge_radius,82,122,2,4
charge_radius,82,123,2,4
charge_radius,82,124,2,0
charge_radius,82,125,2,0
charge_radius,82,126,2,1
charge_radius,82,127,2,4
charge_radius,82,128,2,0
charge_radius,82,129,2,4
charge_radius,82,130,2,3
charge_radius,82,132,2,3
charge_radius,83,119,2,1
charge_radius,83,120,2,0
charge_radius,83,121,2,1
charge_radius,83,122,2,4
charge_radius,83,123,2,2
charge_radius,83,124,2,0
charge_radius,83,125,2,3
charge_radius,83,126,2,1
charge_radius,83,127,2,1
charge_radius,83,129,2,1
charge_radius,83,130,2,3
charge_radius,84,108,2,0
charge_radius,84,110,2,3
charge_radius,84,112,2,4
charge_radius,84,114,2,4
charge_radius,84,116,2,0
charge_radius,84,118,2,0
charge_radius,84,120,2,1
charge_radius,84,121,2,1
charge_radius,84,122,2,2
charge_radius,84,123,2,3
charge_radius,84,124,2,0
charge_radius,84,125,2,1
charge_radius,84,126,2,0
charge_radius,84,132,2,0
charge_radius,84,134,2,3
charge_radius,86,116,2,1
charge_radius,86,118,2,3
charge_radius,86,119,2,4
charge_radius,86,120,2,4
charge_radius,86,121,2,0
charge_radius,86,122,2,3
charge_radius,86,123,2,0
charge_radius,86,124,2,2
charge_radius,86,125,2,1
charge_radius,86,126,2,1
charge_radius,86,132,2,4
charge_radius,86,133,2,3
charge_radius,86,134,2,4
charge_radius,86,135,2,0
charge_radius,86,136,2,2
charge_radius,87,120,2,4
charge_radius,87,121,2,4
charge_radius,87,122,2,1
charge_radius,87,123,2,2
charge_radius,87,124,2,1
charge_radius,87,125,2,0
charge_radius,87,126,2,4
charge_radius,87,133,2,1
charge_radius,87,134,2,0
charge_radius,87,135,2,1
charge_radius,87,136,2,2
charge_radius,87,137,2,3
charge_radius,87,138,2,2
charge_radius,87,139,2,2
charge_radius,87,140,2,3
charge_radius,87,141,2,0
charge_radius,88,120,2,1
charge_radius,88,121,2,4
charge_radius,88,122,2,0
charge_radius,88,123,2,4
charge_radius,88,124,2,2
charge_radius,88,125,2,4
charge_radius,88,126,2,4
charge_radius,88,132,2,1
charge_radius,88,133,2,0
charge_radius,88,134,2,2
charge_radius,88,135,2,4
charge_radius,88,136,2,0
charge_radius,88,137,2,2
charge_radius,88,138,2,0
charge_radius,88,139,2,4
charge_radius,88,140,2,3
charge_radius,88,141,2,0
charge_radius,88,142,2,3
charge_radius,88,144,2,3
charge_radius,90,137,2,2
charge_radius,90,138,2,1
charge_radius,90,139,2,0
charge_radius,90,140,2,3
charge_radius,90,142,2,4
charge_radius,92,141,2,0
charge_radius,92,142,2,3
charge_radius,92,143,2,2
charge_radius,92,144,2,1
charge_radius,92,146,2,0
charge_radius,94,144,2,4
charge_radius,94,145,2,4
charge_radius,94,146,2,1
charge_radius,94,147,2,2
charge_radius,94,148,2,2
charge_radius,94,150,2,4
charge_radius,95,146,2,4
charge_radius,95,148,2,4
charge_radius,96,146,2,3
charge_radius,96,148,2,1
charge_radius,96,149,2,4
charge_radius,96,150,2,2
charge_radius,96,152,2,2
charge_radius,11,11,3,4
charge_radius,11,12,3,4
charge_radius,11,13,3,4
charge_radius,11,14,3,1
charge_radius,11,15,3,0
charge_radius,11,16,3,1
charge_radius,11,17,3,3
charge_radius,11,18,3,2
charge_radius,11,19,3,2
charge_radius,11,20,3,4
charge_radius,12,12,3,0
charge_radius,12,13,3,3
charge_radius,12,14,3,3
charge_radius,13,14,3,3
charge_radius,14,14,3,1
charge_radius,14,15,3,2
charge_radius,14,16,3,0
charge_radius,15,16,3,3
charge_radius,16,16,3,2
charge_radius,16,18,3,1
charge_radius,16,20,3,4
charge_radius,17,18,3,3
charge_radius,17,20,3,4
charge_radius,18,14,3,3
charge_radius,18,15,3,2
charge_radius,18,16,3,2
charge_radius,18,17,3,4
charge_radius,18,18,3,0
charge_radius,18,19,3,0
charge_radius,18,20,3,2
charge_radius,18,21,3,0
charge_radius,18,22,3,1
charge_radius,18,23,3,4
charge_radius,18,24,3,4
charge_radius,18,25,3,3
charge_radius,18,26,3,4
charge_radius,18,28,3,4
charge_radius,19,19,3,1
charge_radius,19,20,3,3
charge_radius,19,21,3,1
charge_radius,19,22,3,2
charge_radius,19,23,3,0
charge_radius,19,24,3,3
charge_radius,19,25,3,1
charge_radius,19,26,3,4
charge_radius,19,27,3,0
charge_radius,19,28,3,0
charge_radius,20,19,3,2
charge_radius,20,20,3,0
charge_radius,20,21,3,2
charge_radius,20,22,3,3
charge_radius,20,23,3,0
charge_radius,20,24,3,4
charge_radius,20,25,3,1
charge_radius,20,26,3,2
charge_radius,20,27,3,2
charge_radius,20,28,3,2
charge_radius,20,30,3,2
charge_radius,21,21,3,0
charge_radius,21,22,3,2
charge_radius,21,23,3,4
charge_radius,21,24,3,0
charge_radius,21,25,3,4
charge_radius,22,22,3,3
charge_radius,22,23,3,1
charge_radius,22,24,3,0
charge_radius,22,25,3,2
charge_radius,22,26,3,1
charge_radius,22,27,3,1
charge_radius,22,28,3,3
charge_radius,23,28,3,2
charge_radius,24,26,3,2
charge_radius,24,28,3,3
charge_radius,24,29,3,0
charge_radius,24,30,3,3
charge_radius,25,25,3,3
charge_radius,25,26,3,4
charge_radius,25,27,3,3
charge_radius,25,28,3,0
charge_radius,25,29,3,2
charge_radius,25,30,3,0
charge_radius,25,31,3,0
charge_radius,26,28,3,2
charge_radius,26,30,3,2
charge_radius,26,31,3,3
charge_radius,26,32,3,0
charge_radius,27,32,3,0
charge_radius,28,30,3,2
charge_radius,28,32,3,2
charge_radius,28,33,3,3
charge_radius,28,34,3,3
charge_radius,28,36,3,0
charge_radius,29,34,3,2
charge_radius,29,36,3,2
charge_radius,30,34,3,3
charge_radius,30,36,3,1
charge_radius,30,37,3,2
charge_radius,30,38,3,1
charge_radius,30,40,3,3
charge_radius,31,38,3,1
charge_radius,31,40,3,4
charge_radius,32,38,3,0
charge_radius,32,40,3,0
charge_radius,32,41,3,0
charge_radius,32,42,3,2
charge_radius,32,44,3,1
charge_radius,33,42,3,1
charge_radius,34,40,3,1
charge_radius,34,42,3,0
charge_radius,34,43,3,0
charge_radius,34,44,3,3
charge_radius,34,46,3,0
charge_radius,34,48,3,1
charge_radius,35,44,3,4
charge_radius,35,46,3,1
charge_radius,36,36,3,1
charge_radius,36,38,3,1
charge_radius,36,39,3,4
charge_radius,36,40,3,2
charge_radius,36,41,3,4
charge_radius,36,42,3,4
charge_radius,36,43,3,0
charge_radius,36,44,3,3
charge_radius,36,45,3,0
charge_radius,36,46,3,0
charge_radius,36,47,3,3
charge_radius,36,48,3,0
charge_radius,36,49,3,1
charge_radius,36,50,3,1
charge_radius,36,51,3,1
charge_radius,36,52,3,1
charge_radius,36,53,3,1
charge_radius,36,54,3,1
charge_radius,36,55,3,4
charge_radius,36,56,3,0
charge_radius,36,57,3,2
charge_radius,36,58,3,1
charge_radius,36,59,3,0
charge_radius,36,60,3,2
charge_radius,37,39,3,2
charge_radius,37,40,3,3
charge_radius,37,41,3,4
charge_radius,37,42,3,1
charge_radius,37,43,3,0
charge_radius,37,44,3,0
charge_radius,37,45,3,0
charge_radius,37,46,3,0
charge_radius,37,47,3,2
charge_radius,37,48,3,4
charge_radius,37,49,3,3
charge_radius,37,50,3,1
charge_radius,37,51,3,1
charge_radius,37,52,3,4
charge_radius,37,53,3,2
charge_radius,37,54,3,3
charge_radius,37,55,3,0
charge_radius,37,56,3,4
charge_radius,37,57,3,0
charge_radius,37,58,3,2
charge_radius,37,59,3,1
charge_radius,37,60,3,4
charge_radius,37,61,3,2
charge_radius,38,39,3,3
charge_radius,38,40,3,0
charge_radius,38,41,3,0
charge_radius,38,42,3,4
charge_radius,38,43,3,2
charge_radius,38,44,3,3
charge_radius,38,45,3,2
charge_radius,38,46,3,1
charge_radius,38,47,3,1
charge_radius,38,48,3,4
charge_radius,38,49,3,4
charge_radius,38,50,3,4
charge_radius,38,51,3,2
charge_radius,38,52,3,0
charge_radius,38,53,3,4
charge_radius,38,54,3,0
charge_radius,38,55,3,4
charge_radius,38,56,3,2
charge_radius,38,57,3,0
charge_radius,38,58,3,2
charge_radius,38,59,3,4
charge_radius,38,60,3,4
charge_radius,38,61,3,4
charge_radius,38,62,3,1
charge_radius,39,47,3,1
charge_radius,39,48,3,3
charge_radius,39,49,3,1
charge_radius,39,50,3,2
charge_radius,39,51,3,1
charge_radius,39,53,3,3
charge_radius,39,54,3,0
charge_radius,39,55,3,2
charge_radius,39,56,3,0
charge_radius,39,57,3,0
charge_radius,39,58,3,3
charge_radius,39,59,3,0
charge_radius,39,60,3,3
charge_radius,39,61,3,0
charge_radius,39,62,3,4
charge_radius,39,63,3,1
charge_radius,40,47,3,2
charge_radius,40,48,3,2
charge_radius,40,49,3,2
charge_radius,40,50,3,3
charge_radius,40,51,3,1
charge_radius,40,52,3,3
charge_radius,40,54,3,3
charge_radius,40,56,3,1
charge_radius,40,57,3,1
charge_radius,40,58,3,0
charge_radius,40,59,3,4
charge_radius,40,60,3,3
charge_radius,40,61,3,0
charge_radius,40,62,3,1
charge_radius,41,49,3,0
charge_radius,41,50,3,3
charge_radius,41,51,3,2
charge_radius,41,52,3,3
charge_radius,41,58,3,3
charge_radius,41,60,3,3
charge_radius,41,62,3,2
charge_radius,42,48,3,4
charge_radius,42,49,3,1
charge_radius,42,50,3,2
charge_radius,42,52,3,3
charge_radius,42,53,3,2
charge_radius,42,54,3,3
charge_radius,42,55,3,1
charge_radius,42,56,3,1
charge_radius,42,58,3,3
charge_radius,42,60,3,0
charge_radius,42,61,3,1
charge_radius,42,62,3,3
charge_radius,42,63,3,0
charge_radius,42,64,3,1
charge_radius,42,66,3,0
charge_radius,44,52,3,1
charge_radius,44,54,3,0
charge_radius,44,55,3,3
charge_radius,44,56,3,2
charge_radius,44,57,3,4
charge_radius,44,58,3,0
charge_radius,44,60,3,2
charge_radius,45,58,3,3
charge_radius,46,56,3,0
charge_radius,46,58,3,0
charge_radius,46,59,3,3
charge_radius,46,60,3,4
charge_radius,46,62,3,2
charge_radius,46,64,3,1
charge_radius,47,54,3,4
charge_radius,47,56,3,3
charge_radius,47,57,3,2
charge_radius,47,58,3,2
charge_radius,47,60,3,4
charge_radius,47,62,3,4
charge_radius,48,54,3,4
charge_radius,48,55,3,3
charge_radius,48,56,3,3
charge_radius,48,57,3,2
charge_radius,48,58,3,3
charge_radius,48,59,3,0
charge_radius,48,60,3,0
charge_radius,48,61,3,3
charge_radius,48,62,3,0
charge_radius,48,63,3,4
charge_radius,48,64,3,2
charge_radius,48,65,3,0
charge_radius,48,66,3,1
charge_radius,48,67,3,1
charge_radius,48,68,3,2
charge_radius,48,69,3,3
charge_radius,48,70,3,4
charge_radius,48,72,3,4
charge_radius,49,55,3,2
charge_radius,49,56,3,4
charge_radius,49,57,3,3
charge_radius,49,58,3,1
charge_radius,49,59,3,2
charge_radius,49,60,3,3
charge_radius,49,61,3,3
charge_radius,49,62,3,1
charge_radius,49,63,3,1
charge_radius,49,64,3,4
charge_radius,49,65,3,2
charge_radius,49,66,3,0
charge_radius,49,67,3,0
charge_radius,49,68,3,4
charge_radius,49,69,3,1
charge_radius,49,70,3,0
charge_radius,49,71,3,4
charge_radius,49,72,3,1
charge_radius,49,73,3,1
charge_radius,49,74,3,4
charge_radius,49,75,3,1
charge_radius,49,76,3,3
charge_radius,49,77,3,2
charge_radius,49,78,3,3
charge_radius,50,58,3,4
charge_radius,50,59,3,1
charge_radius,50,60,3,3
charge_radius,50,61,3,0
charge_radius,50,62,3,1
charge_radius,50,63,3,3
charge_radius,50,64,3,2
charge_radius,50,65,3,3
charge_radius,50,66,3,4
charge_radius,50,67,3,4
charge_radius,50,68,3,3
charge_radius,50,69,3,4
charge_radius,50,70,3,2
charge_radius,50,71,3,1
charge_radius,50,72,3,1
charge_radius,50,73,3,2
charge_radius,50,74,3,4
charge_radius,50,75,3,0
charge_radius,50,76,3,3
charge_radius,50,77,3,1
charge_radius,50,78,3,3
charge_radius,50,79,3,2
charge_radius,50,80,3,1
charge_radius,50,81,3,0
charge_radius,50,82,3,1
charge_radius,51,70,3,3
charge_radius,51,72,3,2
charge_radius,52,64,3,1
charge_radius,52,66,3,0
charge_radius,52,68,3,1
charge_radius,52,70,3,0
charge_radius,52,71,3,3
charge_radius,52,72,3,3
charge_radius,52,73,3,1
charge_radius,52,74,3,3
charge_radius,52,76,3,4
charge_radius,52,78,3,1
charge_radius,52,80,3,4
charge_radius,52,82,3,2
charge_radius,52,84,3,0
charge_radius,53,74,3,3
charge_radius,54,62,3,3
charge_radius,54,64,3,2
charge_radius,54,66,3,3
charge_radius,54,68,3,4
charge_radius,54,70,3,3
charge_radius,54,72,3,1
charge_radius,54,73,3,1
charge_radius,54,74,3,3
charge_radius,54,75,3,0
charge_radius,54,76,3,1
charge_radius,54,77,3,0
charge_radius,54,78,3,0
charge_radius,54,79,3,3
charge_radius,54,80,3,0
charge_radius,54,82,3,1
charge_radius,54,83,3,0
charge_radius,54,84,3,1
charge_radius,54,85,3,0
charge_radius,54,86,3,0
charge_radius,54,87,3,1
charge_radius,54,88,3,2
charge_radius,54,89,3,0
charge_radius,54,90,3,4
charge_radius,54,92,3,2
charge_radius,55,63,3,3
charge_radius,55,64,3,2
charge_radius,55,65,3,3
charge_radius,55,66,3,4
charge_radius,55,67,3,3
charge_radius,55,68,3,2
charge_radius,55,69,3,1
charge_radius,55,70,3,4
charge_radius,55,71,3,0
charge_radius,55,72,3,3
charge_radius,55,73,3,3
charge_radius,55,74,3,1
charge_radius,55,75,3,1
charge_radius,55,76,3,1
charge_radius,55,77,3,4
charge_radius,55,78,3,3
charge_radius,55,79,3,0
charge_radius,55,80,3,2
charge_radius,55,81,3,4
charge_radius,55,82,3,2
charge_radius,55,83,3,1
charge_radius,55,84,3,1
charge_radius,55,85,3,0
charge_radius,55,86,3,0
